AEMD,"Aethlon Medical, Inc.",1.86,22484262.18,n/a,n/a,Health Care,Medical/Dental Instruments
AFMD,Affimed N.V.,5.34,471661053.6,n/a,2014,Health Care,Major Pharmaceuticals
AGEN,Agenus Inc.,3.7,703552413.7,n/a,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AGE,"AgeX Therapeutics, Inc.",1.77,66709535.31,n/a,2018,Health Care,Major Pharmaceuticals
AGRX,"Agile Therapeutics, Inc.",2.82,246565583.28,n/a,2014,Health Care,Major Pharmaceuticals
AGIO,"Agios Pharmaceuticals, Inc.",46.32,3208114723.44,n/a,2013,Health Care,Major Pharmaceuticals
AIKI,AIkido Pharma Inc.,0.56,19555322.64,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch
ALRN,"Aileron Therapeutics, Inc.",1.09,44346267.41,n/a,2017,Health Care,Major Pharmaceuticals
AKTX,Akari Therapeutics Plc,1.6,54109852.8,33818658,n/a,Health Care,Major Pharmaceuticals
AKBA,"Akebia Therapeutics, Inc.",3.31,478423739.14,n/a,2014,Health Care,Major Pharmaceuticals
AKRO,"Akero Therapeutics, Inc.",28.78,999294699.1,n/a,2019,Health Care,Major Pharmaceuticals
AKER,Akers Biosciences Inc.,2.04,37996634.04,n/a,2014,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
AKUS,"Akouos, Inc.",20.68,711033512.2,n/a,2020,Health Care,Major Pharmaceuticals
AKU,Akumin Inc.,3.29,230887028.12,n/a,n/a,Health Care,Medical Specialities
ALBO,"Albireo Pharma, Inc.",37.21,709864360.87,n/a,n/a,Health Care,Major Pharmaceuticals
ALC,Alcon Inc.,64.22,31416424000,n/a,2019,Health Care,Ophthalmic Goods
ALDX,"Aldeyra Therapeutics, Inc.",7.03,272907039.41,n/a,2014,Health Care,Major Pharmaceuticals
ALEC,"Alector, Inc.",13.11,1038871914.99,n/a,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ALXN,"Alexion Pharmaceuticals, Inc.",122.11,26723215701.52,n/a,1996,Health Care,Major Pharmaceuticals
ALGN,"Align Technology, Inc.",481.29,37949905165.68,n/a,2001,Health Care,Industrial Specialties
ALGS,"Aligos Therapeutics, Inc.",18.71,713186096.1,n/a,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ALIM,"Alimera Sciences, Inc.",4.69,24067879.36,n/a,2010,Health Care,Major Pharmaceuticals
ALKS,Alkermes plc,18.26,2906075074.1,n/a,1991,Health Care,Major Pharmaceuticals
ALLK,Allakos Inc.,107.03,5619433122.38,n/a,2018,Health Care,Major Pharmaceuticals
ALNA,"Allena Pharmaceuticals, Inc.",1.35,51692782.5,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AHPI,"Allied Healthcare Products, Inc.",5.07,20348632.59,n/a,1992,Health Care,Industrial Specialties
ALLO,"Allogene Therapeutics, Inc.",31.05,4355698719.6,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ALVR,"AlloVir, Inc.",39.61,2482333864.53,n/a,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ALNY,"Alnylam Pharmaceuticals, Inc.",129.91,15093043570.88,n/a,2004,Health Care,Major Pharmaceuticals
APT,"Alpha Pro Tech, Ltd.",12.64,171623960.8,n/a,n/a,Health Care,Industrial Specialties
ATEC,"Alphatec Holdings, Inc.",10.5,823465387.5,n/a,2006,Health Care,Medical/Dental Instruments
ALPN,"Alpine Immune Sciences, Inc.",9.76,232319066.08,n/a,2015,Health Care,Major Pharmaceuticals
ATHE,Alterity Therapeutics Limited,1.52,13148828.4,8650545,n/a,Health Care,Major Pharmaceuticals
ALT,"Altimmune, Inc.",12.23,404458574.6,n/a,n/a,Health Care,Major Pharmaceuticals
ALXO,ALX Oncology Holdings Inc.,76.93,2854681667.46,n/a,2020,Health Care,Major Pharmaceuticals
AMRN,Amarin Corporation plc,4.96,1894223340.32,381899867,n/a,Health Care,Major Pharmaceuticals
AMED,Amedisys Inc,244.79,8031691841.81,n/a,n/a,Health Care,Medical/Nursing Services
ARA,"American Renal Associates Holdings, Inc",11.41,393863649.83,n/a,2016,Health Care,Misc Health and Biotechnology Services
AMS,American Shared Hospital Services,2.17,12501370,n/a,n/a,Health Care,Medical Specialities
ABC,AmerisourceBergen Corporation (Holding Co),103.11,21060191413.17,n/a,n/a,Health Care,Other Pharmaceuticals
AMGN,Amgen Inc.,222.04,129264718608.48,n/a,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
FOLD,"Amicus Therapeutics, Inc.",22.89,5964850392.9,n/a,2007,Health Care,Major Pharmaceuticals
AMRX,"Amneal Pharmaceuticals, Inc.",3.95,583132338,n/a,2018,Health Care,Major Pharmaceuticals
AMPH,"Amphastar Pharmaceuticals, Inc.",17.76,843671377.44,n/a,2014,Health Care,Major Pharmaceuticals
AMPE,"Ampio Pharmaceuticals, Inc.",0.92,170250600,n/a,n/a,Health Care,Major Pharmaceuticals
AMYT,Amryt Pharma plc,12.5,114287675,9143014,n/a,Health Care,Major Pharmaceuticals
ANAB,"AnaptysBio, Inc.",25.79,705299890.95,n/a,2017,Health Care,Major Pharmaceuticals
AVXL,Anavex Life Sciences Corp.,5.33,320815999.27,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch
ANCN,Anchiano Therapeutics Ltd.,1.56,11541143.64,7398169,2019,Health Care,Major Pharmaceuticals
ANGO,"AngioDynamics, Inc.",14.22,539692769.16,n/a,2004,Health Care,Medical/Dental Instruments
ANIP,"ANI Pharmaceuticals, Inc.",29.56,365314836.08,n/a,n/a,Health Care,Major Pharmaceuticals
ANIK,Anika Therapeutics Inc.,37.8,537308704.8,n/a,n/a,Health Care,Medical/Dental Instruments
ANIX,"Anixa Biosciences, Inc.",2.64,62803979.04,n/a,n/a,Health Care,Major Pharmaceuticals
ANNX,"Annexon, Inc.",24.2,923414355.6,n/a,2020,Health Care,Major Pharmaceuticals
ANVS,"Annovis Bio, Inc.",5.45,37559263.6,n/a,2020,Health Care,Major Pharmaceuticals
ANPC,"AnPac Bio-Medical Science Co., Ltd.",5.74,10198028.4,1776660,2020,Health Care,Medical Specialities
ATRS,"Antares Pharma, Inc.",3.12,520017978.48,n/a,n/a,Health Care,Medical/Dental Instruments
ANTM,"Anthem, Inc.",311.52,77476366651.2,n/a,n/a,Health Care,Medical Specialities
APLS,"Apellis Pharmaceuticals, Inc.",47.14,3570238597.36,n/a,2017,Health Care,Major Pharmaceuticals
APEN,"Apollo Endosurgery, Inc.",4.81,124018894.74,n/a,n/a,Health Care,Medical/Dental Instruments
AGTC,Applied Genetic Technologies Corporation,4.44,114949935,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AMTI,Applied Molecular Transport Inc.,31.03,1082339153.33,n/a,2020,Health Care,Major Pharmaceuticals
APLT,"Applied Therapeutics, Inc.",23.16,520823955.96,n/a,2019,Health Care,Major Pharmaceuticals
APRE,"Aprea Therapeutics, Inc.",25.24,534755513.48,n/a,2019,Health Care,Major Pharmaceuticals
APVO,Aptevo Therapeutics Inc.,43.73,181261331.03,n/a,n/a,Health Care,Major Pharmaceuticals
APTX,Aptinyx Inc.,3.97,251129055.33,n/a,2018,Health Care,Major Pharmaceuticals
APM,Aptorum Group Limited,2.64,89791743.36,n/a,2018,Health Care,Major Pharmaceuticals
APTO,"Aptose Biosciences, Inc.",6.67,583516405.73,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
APYX,Apyx Medical Corporation,7.65,262201998.15,n/a,n/a,Health Care,Medical/Dental Instruments
AQST,"Aquestive Therapeutics, Inc.",7.06,237355759.76,n/a,2018,Health Care,Major Pharmaceuticals
ARAV,"Aravive, Inc.",5.81,93467015.46,n/a,2014,Health Care,Major Pharmaceuticals
ABUS,Arbutus Biopharma Corporation,4.53,384638938.74,n/a,n/a,Health Care,Major Pharmaceuticals
ABIO,"ARCA biopharma, Inc.",4.24,39523032.8,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ARCT,Arcturus Therapeutics Holdings Inc.,91.76,2247485387.84,n/a,2013,Health Care,Major Pharmaceuticals
RCUS,"Arcus Biosciences, Inc.",27.23,1767861567.92,n/a,2018,Health Care,Major Pharmaceuticals
ARQT,"Arcutis Biotherapeutics, Inc.",27.12,1183367097.6,n/a,2020,Health Care,Major Pharmaceuticals
ARDX,"Ardelyx, Inc.",6.3,568565329.5,n/a,2014,Health Care,Major Pharmaceuticals
ARNA,"Arena Pharmaceuticals, Inc.",65.87,3831264129.14,n/a,2000,Health Care,Major Pharmaceuticals
ARGX,argenx SE,286.82,7576884645.66,26416863,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ARDS,Aridis Pharmaceuticals Inc.,6.84,68849572.68,n/a,2018,Health Care,Major Pharmaceuticals
ARMP,"Armata Pharmaceuticals, Inc.",3.17,59284969.11,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ARWR,"Arrowhead Pharmaceuticals, Inc.",62.53,6425380890.63,n/a,n/a,Health Care,Major Pharmaceuticals
ARVN,"Arvinas, Inc.",24.2,981285437,n/a,2018,Health Care,Major Pharmaceuticals
ASND,Ascendis Pharma A/S,168.73,7883751656.18,46724066,2015,Health Care,Major Pharmaceuticals
ASLN,ASLAN Pharmaceuticals Limited,1.71,20337382.26,11893206,2018,Health Care,Major Pharmaceuticals
AWH,Aspira Women&#39;s Health Inc.,4.86,505857119.22,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ASMB,"Assembly Biosciences, Inc.",5.765,190373767.04,n/a,n/a,Health Care,Major Pharmaceuticals
ASRT,"Assertio Holdings, Inc.",0.42,45033780.54,n/a,n/a,Health Care,Major Pharmaceuticals
AZN,Astrazeneca PLC,52.94,26066755490.6,492382990,n/a,Health Care,Major Pharmaceuticals
ATRA,"Atara Biotherapeutics, Inc.",23.19,1802194663.38,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AVIR,"Atea Pharmaceuticals, Inc.",33.32,2752796340.84,n/a,2020,Health Care,Major Pharmaceuticals
ATNX,"Athenex, Inc.",13.63,1272213868.46,n/a,2017,Health Care,Major Pharmaceuticals
ATHX,"Athersys, Inc.",1.85,365744075,n/a,n/a,Health Care,Major Pharmaceuticals
ATHA,"Athira Pharma, Inc.",24.9,808881081.6,n/a,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ATOS,"Atossa Therapeutics, Inc.",1.76,18467389.6,n/a,2012,Health Care,Major Pharmaceuticals
BCEL,"Atreca, Inc.",15.54,570422288.94,n/a,2019,Health Care,Major Pharmaceuticals
ATRC,"AtriCure, Inc.",43.48,1957609344.72,n/a,2005,Health Care,Medical/Dental Instruments
ATRI,Atrion Corporation,600,1097371800,n/a,n/a,Health Care,Medical/Dental Instruments
LIFE,"aTyr Pharma, Inc.",4.36,44408596.88,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AUPH,Aurinia Pharmaceuticals Inc,15.2,1923833600,n/a,n/a,Health Care,Major Pharmaceuticals
EARS,Auris Medical Holding Ltd.,1.11,7869358.32,n/a,2014,Health Care,Major Pharmaceuticals
AUTL,Autolus Therapeutics plc,10.49,354529764.23,33796927,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AVDL,Avadel Pharmaceuticals plc,7.18,456418189.74,63567993,n/a,Health Care,Major Pharmaceuticals
AVNS,"Avanos Medical, Inc.",42.39,2027645744.85,n/a,2014,Health Care,Industrial Specialties
ATXI,"Avenue Therapeutics, Inc.",3.39,56775052.17,n/a,2017,Health Care,Major Pharmaceuticals
AVEO,"AVEO Pharmaceuticals, Inc.",5.38,154993759.62,n/a,2010,Health Care,Major Pharmaceuticals
CDMO,"Avid Bioservices, Inc.",9.12,516217463.04,n/a,n/a,Health Care,Major Pharmaceuticals
CDMOP,"Avid Bioservices, Inc.",27.165,0,n/a,n/a,Health Care,Major Pharmaceuticals
RNA,"Avidity Biosciences, Inc.",29.94,1123547332.14,n/a,2020,Health Care,Major Pharmaceuticals
AVGR,"Avinger, Inc.",0.293,24882169.147,n/a,2015,Health Care,Medical/Dental Instruments
RCEL,"Avita Therapeutics, Inc.",21.62,467495464.94,n/a,n/a,Health Care,Medical/Dental Instruments
AVRO,"AVROBIO, Inc.",13.77,570779581.5,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AXLA,Axcella Health Inc.,5.7,207747170.4,n/a,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AXGN,"AxoGen, Inc.",14.29,573404155.37,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
AXNX,"Axonics Modulation Technologies, Inc.",43.89,1747235092.68,n/a,2018,Health Care,Medical/Dental Instruments
AXSM,"Axsome Therapeutics, Inc.",72.49,2707081130.49,n/a,2015,Health Care,Major Pharmaceuticals
AYLA,"Ayala Pharmaceuticals, Inc.",9.75,124585519.5,n/a,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AYTU,"Aytu BioScience, Inc.",0.8838,113063227.7436,n/a,n/a,Health Care,Major Pharmaceuticals
AZYO,"Aziyo Biologics, Inc.",13.95,142654401.9,n/a,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AZRX,"AzurRx BioPharma, Inc.",0.7943,24156331.03,n/a,2016,Health Care,Major Pharmaceuticals
BXRX,"Baudax Bio, Inc.",1.15,33457438.75,n/a,n/a,Health Care,Misc Health and Biotechnology Services
BHC,Bausch Health Companies Inc.,18.57,6595154107.14,n/a,n/a,Health Care,Major Pharmaceuticals
BAX,Baxter International Inc.,76.07,38857955535.86,n/a,n/a,Health Care,Medical/Dental Instruments
BEAM,Beam Therapeutics Inc.,50,2898299550,n/a,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BDX,"Becton, Dickinson and Company",234.84,68110965286.92,n/a,n/a,Health Care,Medical/Dental Instruments
BDXB,"Becton, Dickinson and Company",51.86,0,n/a,n/a,Health Care,Medical/Dental Instruments
BGNE,"BeiGene, Ltd.",255.69,11187801094.77,43755333,2016,Health Care,Major Pharmaceuticals
BLPH,"Bellerophon Therapeutics, Inc.",7.16,68004083.32,n/a,2015,Health Care,Major Pharmaceuticals
BLCM,"Bellicum Pharmaceuticals, Inc.",3.69,22508184.51,n/a,2014,Health Care,Major Pharmaceuticals
BLU,BELLUS Health Inc.,3.15,246762687.15,n/a,2019,Health Care,Major Pharmaceuticals
BNTC,Benitec Biopharma Inc.,2.96,13040188.24,n/a,2015,Health Care,Major Pharmaceuticals
XAIR,"Beyond Air, Inc.",5.34,92615683.74,n/a,n/a,Health Care,Medical/Dental Instruments
BYSI,"BeyondSpring, Inc.",11.18,340911974.78,n/a,2017,Health Care,Major Pharmaceuticals
BCYC,Bicycle Therapeutics plc,21.36,177004745.04,8286739,2019,Health Care,Major Pharmaceuticals
BASI,"Bioanalytical Systems, Inc.",6.58,72308054.28,n/a,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch
BCDA,"BioCardia, Inc.",2.35,29207665.9,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BCDAW,"BioCardia, Inc.",1.35,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BIOC,"Biocept, Inc.",4.62,61892975.76,n/a,2014,Health Care,Medical Specialities
BCRX,"BioCryst Pharmaceuticals, Inc.",5.11,902250328.42,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BDSI,"BioDelivery Sciences International, Inc.",3.8,384221689.8,n/a,n/a,Health Care,Major Pharmaceuticals
BDSX,"Biodesix, Inc.",17.94,470998051.68,n/a,2020,Health Care,Medical Specialities
BFRA,Biofrontera AG,7.13,379772.32,53264,2018,Health Care,Major Pharmaceuticals
BIIB,Biogen Inc.,240.17,36957743151.49,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,88.95,5331588815.7,n/a,2017,Health Care,Major Pharmaceuticals
BIOL,"Biolase, Inc.",0.3009,27987971.2755,n/a,n/a,Health Care,Medical/Dental Instruments
BLFS,"BioLife Solutions, Inc.",35.99,1178165472.88,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BLRX,BioLineRx Ltd.,2.29,39850852.51,17402119,n/a,Health Care,Major Pharmaceuticals
BMRN,BioMarin Pharmaceutical Inc.,78.7,14286384792.9,n/a,1999,Health Care,Major Pharmaceuticals
BMRA,"Biomerica, Inc.",6.95,81680493.55,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
PHGE,BiomX Inc.,6.2,143703116.4,n/a,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BVXV,BiondVax Pharmaceuticals Ltd.,3.26,37558316.56,11520956,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BNTX,BioNTech SE,124.24,6597534486.32,53103143,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BPTH,"Bio-Path Holdings, Inc.",3.54,16078173.78,n/a,n/a,Health Care,Major Pharmaceuticals
BSGM,"BioSig Technologies, Inc.",4.6,139144079.8,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BSTC,BioSpecifics Technologies Corp,88.4,649294022,n/a,n/a,Health Care,Major Pharmaceuticals
TECH,Bio-Techne Corp,303.31,11710588906.17,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BEAT,"BioTelemetry, Inc.",55.41,1898390872.59,n/a,2008,Health Care,Medical Specialities
BIVI,BioVie Inc.,9.65,134290982.6,n/a,n/a,Health Care,Major Pharmaceuticals
BTAI,"BioXcel Therapeutics, Inc.",44,1072207708,n/a,2018,Health Care,Major Pharmaceuticals
BDTX,"Black Diamond Therapeutics, Inc.",33.34,1200095304.4,n/a,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BLUE,"bluebird bio, Inc.",44.09,2926399678.8,n/a,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BPMC,Blueprint Medicines Corporation,108.08,6023385296.32,n/a,2015,Health Care,Major Pharmaceuticals
BSX,Boston Scientific Corporation,33.15,47468196365.85,n/a,n/a,Health Care,Medical/Dental Instruments
BCLI,Brainstorm Cell Therapeutics Inc.,5.525,174410945.8,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BWAY,Brainsway Ltd.,6.47,18614351.75,2877025,2019,Health Care,Medical/Dental Instruments
BBI,"Brickell Biotech, Inc.",0.68,36390523.68,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BBIO,"BridgeBio Pharma, Inc.",50.24,6157827171.84,n/a,2019,Health Care,Major Pharmaceuticals
BMY,Bristol-Myers Squibb Company,62.4,141008494723.2,n/a,n/a,Health Care,Major Pharmaceuticals
BKD,Brookdale Senior Living Inc.,4.24,777551870,n/a,2005,Health Care,Hospital/Nursing Management
BNR,Burning Rock Biotech Limited,28.53,442928250,15525000,2020,Health Care,Medical Specialities
CCCC,"C4 Therapeutics, Inc.",34.2,1471608900,n/a,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CABA,"Cabaletta Bio, Inc.",14.88,357945348.96,n/a,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CLBS,"Caladrius Biosciences, Inc.",1.52,29481885.04,n/a,n/a,Health Care,Misc Health and Biotechnology Services
CALA,"Calithera Biosciences, Inc.",4.91,346443271.01,n/a,2014,Health Care,Major Pharmaceuticals
CALT,Calliditas Therapeutics AB,36.65,135936535.9,3709046,2020,Health Care,Major Pharmaceuticals
CGIX,"Cancer Genetics, Inc.",2.59,10553972.87,n/a,n/a,Health Care,Medical Specialities
CANF,Can-Fite Biopharma Ltd,1.9,29286565.8,n/a,n/a,Health Care,Major Pharmaceuticals
CMD,Cantel Medical Corp.,59.43,2510594379.09,n/a,n/a,Health Care,Medical/Dental Instruments
CSU,Capital Senior Living Corporation,0.87,27765409.68,n/a,1997,Health Care,Hospital/Nursing Management
CAPR,"Capricor Therapeutics, Inc.",4.2,85879516.8,n/a,n/a,Health Care,Major Pharmaceuticals
CARA,"Cara Therapeutics, Inc.",14.67,731036965.68,n/a,2014,Health Care,Major Pharmaceuticals
CRDF,"Cardiff Oncology, Inc.",24.71,872871038.97,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CAH,"Cardinal Health, Inc.",54.59,16017828424.99,n/a,n/a,Health Care,Other Pharmaceuticals
CSII,"Cardiovascular Systems, Inc.",34.46,1382690304.46,n/a,1981,Health Care,Medical/Dental Instruments
CDNA,"CareDx, Inc.",57.17,2816035038.72,n/a,2014,Health Care,Medical Specialities
CASI,"CASI Pharmaceuticals, Inc.",2.49,308620134.21,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SAVA,"Cassava Sciences, Inc.",7.72,269842355.56,n/a,n/a,Health Care,Major Pharmaceuticals
CSTL,"Castle Biosciences, Inc.",47.56,946977861,n/a,2019,Health Care,Medical Specialities
CATB,"Catabasis Pharmaceuticals, Inc.",1.65,33139156.05,n/a,2015,Health Care,Major Pharmaceuticals
CTLT,"Catalent, Inc.",96.14,15834027071.72,n/a,2014,Health Care,Major Pharmaceuticals
CBIO,"Catalyst Biosciences, Inc. ",6.2,137006484,n/a,n/a,Health Care,Major Pharmaceuticals
CPRX,"Catalyst Pharmaceuticals, Inc.",3.66,379352499.84,n/a,2006,Health Care,Major Pharmaceuticals
CELC,Celcuity Inc.,9.87,101631370.26,n/a,2017,Health Care,Medical Specialities
CLDX,"Celldex Therapeutics, Inc.",22.5,890258962.5,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
APOP,Cellect Biotechnology Ltd.,2.03,7929754.49,3906283,2016,Health Care,Medical/Dental Instruments
APOPW,Cellect Biotechnology Ltd.,0.156,0,n/a,2016,Health Care,Medical/Dental Instruments
CLRB,"Cellectar Biosciences, Inc.",1.26,33785127.18,n/a,n/a,Health Care,Major Pharmaceuticals
CLRBZ,"Cellectar Biosciences, Inc.",0.1302,0,n/a,n/a,Health Care,Major Pharmaceuticals
CLLS,Cellectis S.A.,25.37,458731688.83,18081659,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CBMG,"Cellular Biomedicine Group, Inc.",18.39,357860021.1,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
